video_id,url,title,duration,view_count,channel,channel_id,language_code
Eb1D1VT6kCA,https://www.youtube.com/shorts/Eb1D1VT6kCA,"""They told me they wanted the real New York Experience."" 🎤: Erik Bergstrom #shorts",,29000.0,Comedy Central Stand-Up,@standup,en
usv5dRmlWCo,https://www.youtube.com/shorts/usv5dRmlWCo,“I don’t want to get infected with old diseases like scurvy.” 🎤: Mia Jackson #shorts,,46000.0,Comedy Central Stand-Up,@standup,en
oWk83Nvotqk,https://www.youtube.com/shorts/oWk83Nvotqk,“Black people still say white people can’t dance...”  🎤: Gabe Davis #shorts,,457000.0,Comedy Central Stand-Up,@standup,en
VGZ0Cd5f6sM,https://www.youtube.com/shorts/VGZ0Cd5f6sM,“You know how hard it is to have sex after eating Indian food?” 🎤: Asif Ali #shorts,,53000.0,Comedy Central Stand-Up,@standup,en
zLjHM-socWI,https://www.youtube.com/shorts/zLjHM-socWI,"""It's basically a step above tapping underneath a bathroom stall."" 🎤: Matteo Lane #shorts",,442000.0,Comedy Central Stand-Up,@standup,en
sr2kruKNIW0,https://www.youtube.com/shorts/sr2kruKNIW0,"""You're a nosy b**** who lives for drama."" 🎤: Julia Shiplett #shorts",,61000.0,Comedy Central Stand-Up,@standup,en
0pT2LN-IBVc,https://www.youtube.com/shorts/0pT2LN-IBVc,"""Have you seen 35-year-old unmarried cake?"" 🎤: Jenny Zigrino #shorts",,94000.0,Comedy Central Stand-Up,@standup,en
leTZpRxJhAY,https://www.youtube.com/shorts/leTZpRxJhAY,"""The only good thing about winter is that it's cuffing season."" 🎤: Dulce Sloan #shorts",,47000.0,Comedy Central Stand-Up,@standup,en
zk5KytymiUk,https://www.youtube.com/shorts/zk5KytymiUk,"“When you don’t drink, people always need to know why.” 🎤: Jim Gaffigan #shorts",,103000.0,Comedy Central Stand-Up,@standup,en
aBBba_jFLEg,https://www.youtube.com/shorts/aBBba_jFLEg,"""How likely are you to yell at me in public?"" 🎤: Sam Morril #shorts",,55000.0,Comedy Central Stand-Up,@standup,en
y9Wa6b7313s,https://www.youtube.com/shorts/y9Wa6b7313s,"""It's weird dating nowadays."" 🎤: Max Thomas #shorts",,46000.0,Comedy Central Stand-Up,@standup,en
2YPan-NWHtg,https://www.youtube.com/shorts/2YPan-NWHtg,"""Cauliflower's having a moment"" 🎤: Andy Haynes #shorts",,98000.0,Comedy Central Stand-Up,@standup,en
Yim5pKp3rws,https://www.youtube.com/shorts/Yim5pKp3rws,“You know what’s better than a baby?” 🎤: Sam Morril #shorts,,72000.0,Comedy Central Stand-Up,@standup,en
bEqXOmX-6po,https://www.youtube.com/shorts/bEqXOmX-6po,"""Yoga's easy, right?"" 🎤: Jaboukie Young-White #shorts",,66000.0,Comedy Central Stand-Up,@standup,en
obCJrb3NMCI,https://www.youtube.com/shorts/obCJrb3NMCI,"""Thanksgiving different in the suburbs."" 🎤: Tracy Morgan #shorts",,93000.0,Comedy Central Stand-Up,@standup,en
F6TF0KSLTBc,https://www.youtube.com/shorts/F6TF0KSLTBc,"""You go on a cruise, you meet every employee."" 🎤: Roy Wood Jr. #shorts",,158000.0,Comedy Central Stand-Up,@standup,en
MQ6qcFLhZto,https://www.youtube.com/shorts/MQ6qcFLhZto,"An all-new Jeff Dunham special, Me the People, premieres November 25 at 8/7c on @comedycentral.",,41000.0,Comedy Central Stand-Up,@standup,en
Z5fG6M3WfHg,https://www.youtube.com/shorts/Z5fG6M3WfHg,"""Hey, look, I spun death."" 🎤: Patton Oswalt #shorts",,41000.0,Comedy Central Stand-Up,@standup,en
wQOCIizLBdM,https://www.youtube.com/shorts/wQOCIizLBdM,"""Her name was Tina, and I saved her from that."" 🎤: Hanna Dickinson #shorts",,495000.0,Comedy Central Stand-Up,@standup,en
G4fhvYCoslM,https://www.youtube.com/shorts/G4fhvYCoslM,"""Like I don't have a million other ways to hurt that baby."" 🎤: Anthony Jeselnik #shorts",,159000.0,Comedy Central Stand-Up,@standup,en
gN1bVixH5is,https://www.youtube.com/shorts/gN1bVixH5is,“Leo DiCaprio is a superhero.” 🎤: Roy Wood Jr. #shorts,,44000.0,Comedy Central Stand-Up,@standup,en
M6QHn69FeIo,https://www.youtube.com/shorts/M6QHn69FeIo,"""Perspective's the most manipulated concept in the world."" 🎤: Kyle Kinane #shorts",,27000.0,Comedy Central Stand-Up,@standup,en
eKI9pGaeNes,https://www.youtube.com/shorts/eKI9pGaeNes,"""Steam rooms are really relaxing"" 🎤: Joe List #shorts",,35000.0,Comedy Central Stand-Up,@standup,en
Ur7qbfmz8fU,https://www.youtube.com/shorts/Ur7qbfmz8fU,"""Politically, I'm Liberal. Supernaturally, very conservative."" : Kyle Kinane #shorts",,105000.0,Comedy Central Stand-Up,@standup,en
8jYQv2oyCiU,https://www.youtube.com/shorts/8jYQv2oyCiU,"""You are not ready for the apocalypse."" 🎤: Brandi Denise #shorts",,49000.0,Comedy Central Stand-Up,@standup,en
w-_lERyOq5E,https://www.youtube.com/shorts/w-_lERyOq5E,"""She's still determined to keep me up-to-date on everyone..."" 🎤: Fortune Feimster #shorts",,86000.0,Comedy Central Stand-Up,@standup,en
hPMEVmrjZgI,https://www.youtube.com/shorts/hPMEVmrjZgI,"""I am unfortunately a gemini."" 🎤: @juliashiplett9159 #shorts",,55000.0,Comedy Central Stand-Up,@standup,en
O164Wkgny80,https://www.youtube.com/shorts/O164Wkgny80,"""Diamonds Are Forever… But So Is a Plastic Bag"" 🎤: Sheng Wang #shorts",,92000.0,Comedy Central Stand-Up,@standup,en
rhuxuROQ9Lk,https://www.youtube.com/shorts/rhuxuROQ9Lk,“Everybody looks tall in a truck.” 🎤: Kevin Hart #shorts,,56000.0,Comedy Central Stand-Up,@standup,en
zA75Hk8Kyz0,https://www.youtube.com/shorts/zA75Hk8Kyz0,"“I buy books, I open books, and then I black out and I’m on Instagram.” 🎤: Esther Povitsky #shorts",,53000.0,Comedy Central Stand-Up,@standup,en
7KPsiN3zJRo,https://www.youtube.com/shorts/7KPsiN3zJRo,"""I was down there in August hanging out with my crazy redneck aunt Sheila."" 🎤: Tig Notaro #shorts",,77000.0,Comedy Central Stand-Up,@standup,en
aOkZkGGafhk,https://www.youtube.com/shorts/aOkZkGGafhk,"""So I did something, you know, to make him jealous"": Esther Povitsky #shorts",,1100000.0,Comedy Central Stand-Up,@standup,en
TuV2jaS1feo,https://www.youtube.com/shorts/TuV2jaS1feo,"""My brain is a bad detective."" 🎤: Kenny DeForest #shorts",,32000.0,Comedy Central Stand-Up,@standup,en
hEPj8eZmra4,https://www.youtube.com/shorts/hEPj8eZmra4,“I’m turning into a white woman.” 🎤: Joel Kim Booster #shorts,,54000.0,Comedy Central Stand-Up,@standup,en
VWBhEAxmego,https://www.youtube.com/shorts/VWBhEAxmego,“Ask her how tall she is. She will give you two numbers.” 🎤: Iliza Shlesinger #shorts,,311000.0,Comedy Central Stand-Up,@standup,en
eA3g3waEziY,https://www.youtube.com/shorts/eA3g3waEziY,"""Every ladybug is a lesbian."" 🎤: Jaboukie Young-White #shorts",,147000.0,Comedy Central Stand-Up,@standup,en
5ppLQ6cs6JA,https://www.youtube.com/shorts/5ppLQ6cs6JA,“I like getting older” 🎤: Michael Che #shorts,,67000.0,Comedy Central Stand-Up,@standup,en
snplhnC317g,https://www.youtube.com/shorts/snplhnC317g,“I do want to get married. It just sounds grrreat!” 🎤: Maria Bamford #shorts,,378000.0,Comedy Central Stand-Up,@standup,en
VigV85RZUis,https://www.youtube.com/shorts/VigV85RZUis,“I don’t want to be killed for love.” 🎤: Ali Siddiq #shorts,,537000.0,Comedy Central Stand-Up,@standup,en
81o3yX4GOYc,https://www.youtube.com/shorts/81o3yX4GOYc,"""I have a lot of anxiety"" 🎤: Aparna Nancherla #shorts",,38000.0,Comedy Central Stand-Up,@standup,en
_7Xxalr_ufM,https://www.youtube.com/shorts/_7Xxalr_ufM,"""I was a very smart baby."" 🎤: Luke Mones #shorts",,23000.0,Comedy Central Stand-Up,@standup,en
JFPvG9W6fdg,https://www.youtube.com/shorts/JFPvG9W6fdg,"""I've gotten an apartment, and it's a little bigger than my body."" 🎤: Mike Birbiglia #shorts",,51000.0,Comedy Central Stand-Up,@standup,en
Noh8oacAkyM,https://www.youtube.com/shorts/Noh8oacAkyM,"""Nobody wants to see people be moderate. That's Boring."" 🎤: Ismael Loutfi #shorts",,38000.0,Comedy Central Stand-Up,@standup,en
tAmvAbibDCI,https://www.youtube.com/shorts/tAmvAbibDCI,"""There's certain things I can't do because they're stereotypes."" 🎤: Cristela Alonzo #shorts",,157000.0,Comedy Central Stand-Up,@standup,en
KEwaEFxgFjk,https://www.youtube.com/shorts/KEwaEFxgFjk,"""That's not a crossroads, that's a T-junction."" 🎤: Jimmy Carr #shorts",,35000.0,Comedy Central Stand-Up,@standup,en
wlo19J3RX9A,https://www.youtube.com/shorts/wlo19J3RX9A,"""You know what I love about spell-check?"" 🎤: Bill Burr #shorts",,101000.0,Comedy Central Stand-Up,@standup,en
7qzCjZWww8g,https://www.youtube.com/shorts/7qzCjZWww8g,"""Hey, you guys in the trunk, keep it down."" (Part 1)  🎤: Gabriel Iglesias  #shorts",,65000.0,Comedy Central Stand-Up,@standup,en
suizZzN_KBI,https://www.youtube.com/shorts/suizZzN_KBI,"""Only one thing you got to do if you want to live okay, white women..."" 🎤: Naomi Ekperigin #shorts",,41000.0,Comedy Central Stand-Up,@standup,en
5JC4Uoqd02s,https://www.youtube.com/shorts/5JC4Uoqd02s,"""Men's feet are disgusting."" 🎤: Sebastian Maniscalco #shorts",,52000.0,Comedy Central Stand-Up,@standup,en
AruogynOqMY,https://www.youtube.com/shorts/AruogynOqMY,“If you ever walk into the room and someone’s masturbating...” 🎤: Chris Fairbanks #shorts,,21000.0,Comedy Central Stand-Up,@standup,en
Rrw7-AjubsM,https://www.youtube.com/shorts/Rrw7-AjubsM,"""Running out of breath at inopportune times."" 🎤: Jamel Johnson #shorts",,39000.0,Comedy Central Stand-Up,@standup,en
v8qbwu9UlVA,https://www.youtube.com/shorts/v8qbwu9UlVA,"""Like losing your virginity to a traffic cone."" 🎤: Brittany Schmitt #shorts | Subscribe  ⬇️",,1600000.0,Comedy Central Stand-Up,@standup,en
KNhnnKwYNZg,https://www.youtube.com/shorts/KNhnnKwYNZg,"""I learned recently that I should never start my day like any other."" 🎤: Ali Macofsky #shorts",,377000.0,Comedy Central Stand-Up,@standup,en
P3E-wDb2m5I,https://www.youtube.com/shorts/P3E-wDb2m5I,"""Y'all are nastier than I remember."" 🎤: Felonious Munk #shorts",,445000.0,Comedy Central Stand-Up,@standup,en
xo0znFd-meE,https://www.youtube.com/shorts/xo0znFd-meE,“You’re the most famous boy in the world!” 🎤: Kumail Nanjiani #shorts,,101000.0,Comedy Central Stand-Up,@standup,en
MHGkFCVLp7o,https://www.youtube.com/shorts/MHGkFCVLp7o,"""I wanted to show her what boundaries look like."" 🎤: Amy Schumer #shorts",,227000.0,Comedy Central Stand-Up,@standup,en
R4FBiwuRk6E,https://www.youtube.com/shorts/R4FBiwuRk6E,"""I would be, like, a Tuesday Night Stripper."" 🎤: Fortune Feimster #shorts",,50000.0,Comedy Central Stand-Up,@standup,en
vTymLvwwo0E,https://www.youtube.com/shorts/vTymLvwwo0E,"""My self-esteem's not low enough to date you."" 🎤: Garfunkel and Oates #shorts",,2600000.0,Comedy Central Stand-Up,@standup,en
JGbYHlBctaU,https://www.youtube.com/shorts/JGbYHlBctaU,"""Have you not seen Beyoncé?"" 🎤: Sam Jay #shorts",,39000.0,Comedy Central Stand-Up,@standup,en
4OlboBzmfF8,https://www.youtube.com/shorts/4OlboBzmfF8,“If you don’t know what white privilege is...” 🎤: Yedoye Travis #shorts,,113000.0,Comedy Central Stand-Up,@standup,en
UFUuWS4_4EA,https://www.youtube.com/shorts/UFUuWS4_4EA,"""That way my server knows it's ok to spit in my mimosa."" 🎤: Danielle Perez #shorts",,72000.0,Comedy Central Stand-Up,@standup,en
idHUJ7-yih4,https://www.youtube.com/shorts/idHUJ7-yih4,"""Nobody in this room will ever make the same impact on society..."" 🎤: Gavin Matts #shorts",,49000.0,Comedy Central Stand-Up,@standup,en
m5FgkbXvDH4,https://www.youtube.com/shorts/m5FgkbXvDH4,"""That hairline is not where I thought it was going to be."" 🎤: Chloe Radcliffe #shorts",,4900000.0,Comedy Central Stand-Up,@standup,en
NkBzOWHkzCM,https://www.youtube.com/shorts/NkBzOWHkzCM,"""It made me really homesick for New York City public beaches."" 🎤: Brooke Van Poppelen #shorts",,33000.0,Comedy Central Stand-Up,@standup,en
ILuh-d0CRro,https://www.youtube.com/shorts/ILuh-d0CRro,"""Flying sucks, dude."" 🎤: Matty Ryan #shorts",,49000.0,Comedy Central Stand-Up,@standup,en
LFdNy7Z4dO4,https://www.youtube.com/shorts/LFdNy7Z4dO4,"""How could you not watch porn? It's right there."" 🎤: Michael Che #shorts",,44000.0,Comedy Central Stand-Up,@standup,en
iL3ueKe31mw,https://www.youtube.com/shorts/iL3ueKe31mw,"""Natalie Portman should not be the next female Thor."" 🎤: Chloe Hilliard #shorts",,462000.0,Comedy Central Stand-Up,@standup,en
NhC57BduwPY,https://www.youtube.com/shorts/NhC57BduwPY,"""If you met a girl in 1993 and she brought you back to her place..."" 🎤: Joe Mande #shorts",,401000.0,Comedy Central Stand-Up,@standup,en
dcSy8dCfyYY,https://www.youtube.com/shorts/dcSy8dCfyYY,"""I don't wreck marriages. I strengthen them."" 🎤: Esther Povitsky #shorts | Subscribe  ⬇️",,3800000.0,Comedy Central Stand-Up,@standup,en
s0f5W_7zyE0,https://www.youtube.com/shorts/s0f5W_7zyE0,"""Being on antidepressants feels like your brain is being gentrified."" 🎤: Rebecca O’Neal #shorts",,622000.0,Comedy Central Stand-Up,@standup,en
DZbdL5t6UG0,https://www.youtube.com/shorts/DZbdL5t6UG0,"""We're feeling sexy. Feeling 26. Until some real 26-year-olds walk by."" 🎤: Wanda Sykes #shorts",,70000.0,Comedy Central Stand-Up,@standup,en
fOQtHBieNVo,https://www.youtube.com/shorts/fOQtHBieNVo,"""I took the same biology class, like seven times 'cause I break stereotypes"" 🎤: Sherry Cola #shorts",,1300000.0,Comedy Central Stand-Up,@standup,en
Yh5CJJabYGM,https://www.youtube.com/shorts/Yh5CJJabYGM,"""I think skinny people and fat people can coexist."" 🎤: Caleb Hearon #shorts",,2900000.0,Comedy Central Stand-Up,@standup,en
IefBVRlbeMs,https://www.youtube.com/shorts/IefBVRlbeMs,"""Somebody studied abroad."" 🎤: Daniel Weingarten #shorts | Subscribe  ⬇️",,1100000.0,Comedy Central Stand-Up,@standup,en
amOoI_gHjP0,https://www.youtube.com/shorts/amOoI_gHjP0,"""Please let me finish this eight-point turn."" 🎤: Katrina Davis #shorts",,45000.0,Comedy Central Stand-Up,@standup,en
6snRgldK8qo,https://www.youtube.com/shorts/6snRgldK8qo,"""I'm such a feminist that I believe in God, because God is a woman..."" 🎤: Hunter Duncan #Shorts",,584000.0,Comedy Central Stand-Up,@standup,en
Lds-QKXqNn4,https://www.youtube.com/shorts/Lds-QKXqNn4,“They’re the most successful people I know...” 🎤: Dan Soder #Shorts #420,,59000.0,Comedy Central Stand-Up,@standup,en
nKZW0NFPIik,https://www.youtube.com/shorts/nKZW0NFPIik,"""I just keep on showing up to family things with my white best friend"" 🎤: Sabrina Jalees #Shorts",,83000.0,Comedy Central Stand-Up,@standup,en
pim56GPNIcA,https://www.youtube.com/shorts/pim56GPNIcA,"""My entire life, 'if I just had the time...'""  🎤: Josh Johnson #Shorts",,100000.0,Comedy Central Stand-Up,@standup,en
DOwRnHt-bPE,https://www.youtube.com/shorts/DOwRnHt-bPE,"""Who are we to command God to bless somebody else...""🎤: Dina Hashem #Shorts",,307000.0,Comedy Central Stand-Up,@standup,en
UZXcRGURjbw,https://www.youtube.com/shorts/UZXcRGURjbw,"""I'm not confident about this outfit.'"" 🎤: Martha Kelly #Shorts",,68000.0,Comedy Central Stand-Up,@standup,en
gv0CGJc18nw,https://www.youtube.com/shorts/gv0CGJc18nw,"""We should be a part of the culture"" 🎤: Jak Knight #Shorts",,86000.0,Comedy Central Stand-Up,@standup,en
fp3X1mvICQo,https://www.youtube.com/shorts/fp3X1mvICQo,"""Things are gonna be different now."" 🎤: Ian Lara #Shorts",,511000.0,Comedy Central Stand-Up,@standup,en
PjSKphMV_74,https://www.youtube.com/shorts/PjSKphMV_74,"""Cold peanut butter is thick as hell..."" 🎤: Deon Cole #Shorts",,94000.0,Comedy Central Stand-Up,@standup,en
cLZg2qoDjXQ,https://www.youtube.com/shorts/cLZg2qoDjXQ,“It’s either him or us.” 🎤: Lucas Brothers #Shorts,,73000.0,Comedy Central Stand-Up,@standup,en
rzyfROGGz5Q,https://www.youtube.com/shorts/rzyfROGGz5Q,"""My girlfriend is white and that's just who she is..."" 🎤: Jordan Temple #Shorts",,656000.0,Comedy Central Stand-Up,@standup,en
71X1MuXf-4Q,https://www.youtube.com/shorts/71X1MuXf-4Q,"""How is any young person ever gonna own a home?"" 🎤: Alex Edelman | #shorts | Subscribe  ⬇️",,3200000.0,Comedy Central Stand-Up,@standup,en
MhHMjLD65Pw,https://www.youtube.com/shorts/MhHMjLD65Pw,“What’s going on in Kumon?” 🎤: Nikki Glaser,,169000.0,Comedy Central Stand-Up,@standup,en
ZqNLc-OzcBc,https://www.youtube.com/shorts/ZqNLc-OzcBc,Esther Povitsky is the opposite of a home-wrecker. #Shorts | Subscribe  ⬇️,,1700000.0,Comedy Central Stand-Up,@standup,en
Y0ty9FT1U0A,https://www.youtube.com/shorts/Y0ty9FT1U0A,"""Every first quarter I'm gonna join the gym..."" 🎤: Tone Bell",,75000.0,Comedy Central Stand-Up,@standup,en
GjeWiwQhyww,https://www.youtube.com/shorts/GjeWiwQhyww,"""I just got a personal trainer..."" 🎤: Phil Hanley",,172000.0,Comedy Central Stand-Up,@standup,en
ea0OkmDO_qw,https://www.youtube.com/shorts/ea0OkmDO_qw,"""I think my favorite celebration is the New Year's celebration"" 🎤: Ted Alexandro #Shorts",,44000.0,Comedy Central Stand-Up,@standup,en
VMsbSWNShzQ,https://www.youtube.com/shorts/VMsbSWNShzQ,"""Couple of months ago, I really got into Harry Potter..."" 🎤: Kumail Nanjiani #Shorts",,75000.0,Comedy Central Stand-Up,@standup,en
a45jPD4t1SY,https://www.youtube.com/shorts/a45jPD4t1SY,"""I think the sexiest thing a man can do is..."" 🎤: Sarah Tiana #shorts",,69000.0,Comedy Central Stand-Up,@standup,en
ORPIIbPPc-4,https://www.youtube.com/shorts/ORPIIbPPc-4,"""I feel so bad for Christmas trees..."" 🎤: Matteo Lane",,568000.0,Comedy Central Stand-Up,@standup,en
_gnZ7mw9i3s,https://www.youtube.com/shorts/_gnZ7mw9i3s,"""I remember the day my mom told me she was going to have another kid..."" 🎤: Chanel Ali",,35000.0,Comedy Central Stand-Up,@standup,en
NdBbW5GXtNg,https://www.youtube.com/shorts/NdBbW5GXtNg,"""Anybody ever flew Spirit before?"" 🎤: Lil Rel Howery",,116000.0,Comedy Central Stand-Up,@standup,en
vEOcT53H3_8,https://www.youtube.com/shorts/vEOcT53H3_8,When your crush says THIS about you... 🎤: Rachel Feinstein #Shorts,,60000.0,Comedy Central Stand-Up,@standup,en
WmKsQHb-iFo,https://www.youtube.com/shorts/WmKsQHb-iFo,Kevin Hart isn’t a tough guy. #Shorts,,115000.0,Comedy Central Stand-Up,@standup,en
8nQKch8i09o,https://www.youtube.com/shorts/8nQKch8i09o,Kristen Schaal knows how to tease a man. #Shorts,,100000.0,Comedy Central Stand-Up,@standup,en
SycmjnkQtAg,https://www.youtube.com/shorts/SycmjnkQtAg,When the sex ed speaker is too fine... 🎤: Kiry Shabazz #Shorts,,85000.0,Comedy Central Stand-Up,@standup,en
E_duIZZNcpI,https://www.youtube.com/shorts/E_duIZZNcpI,“You ain’t never been hit on ’til you been hit on by a Hispanic man...” 🎤: Crystal Powell #Shorts,,96000.0,Comedy Central Stand-Up,@standup,en
2jD9AlCS4Cs,https://www.youtube.com/shorts/2jD9AlCS4Cs,Why Mitch Hedberg hates turtlenecks... #Shorts,,64000.0,Comedy Central Stand-Up,@standup,en
56DjwnqeRoo,https://www.youtube.com/shorts/56DjwnqeRoo,"""I made the mistake of introducing my grandmother to quinoa..."" 🎤: Chloe Hilliard #Shorts",,62000.0,Comedy Central Stand-Up,@standup,en
Gjh9Tuyu_oY,https://www.youtube.com/shorts/Gjh9Tuyu_oY,“I’m just making sure I’m the best-looking one of my friends.” 🎤: Amy Schumer #Shorts,,113000.0,Comedy Central Stand-Up,@standup,en
GJIywyd9mGQ,https://www.youtube.com/shorts/GJIywyd9mGQ,"“Got real drunk and then locked myself out of my hotel room, completely naked.” 🎤: Nate Bargatze",,36000.0,Comedy Central Stand-Up,@standup,en
GwCMBjZNF_s,https://www.youtube.com/shorts/GwCMBjZNF_s,“Math should be an elective. You should choose to take that s**t.” 🎤: Nore Davis #Shorts,,36000.0,Comedy Central Stand-Up,@standup,en
ZMnunbWZG7g,https://www.youtube.com/shorts/ZMnunbWZG7g,"“When you don’t drink, people always need to know why...” 🎤: Jim Gaffigan #Shorts",,138000.0,Comedy Central Stand-Up,@standup,en
v-f66SzHL2M,https://www.youtube.com/shorts/v-f66SzHL2M,"""My favorite day is the day after Halloween..."" 🎤: Cristela Alonzo",,59000.0,Comedy Central Stand-Up,@standup,en
ibr9NrL8k8M,https://www.youtube.com/shorts/ibr9NrL8k8M,“They always make Black people fall in slow motion.” 🎤: Roy Wood Jr.,,56000.0,Comedy Central Stand-Up,@standup,en
1wnUJxGDMY8,https://www.youtube.com/shorts/1wnUJxGDMY8,You can’t just ask a Black person if they know every other Black person. 🎤: Sasheer Zamata #Shorts,,46000.0,Comedy Central Stand-Up,@standup,en
VLt5eT5XoNc,https://www.youtube.com/shorts/VLt5eT5XoNc,"“Mexicans, we speak Spanish slow...” 🎤: Gabriel Iglesias #Shorts | Subscribe  ⬇️",,1700000.0,Comedy Central Stand-Up,@standup,en
YcD3X5ERoTg,https://www.youtube.com/shorts/YcD3X5ERoTg,“You guys remember when the lights would go out in your school?” 🎤: Donald Glover #Shorts,,106000.0,Comedy Central Stand-Up,@standup,en
2o9jkV-DJ9I,https://www.youtube.com/shorts/2o9jkV-DJ9I,“Men are hunters. Women are gathers.” 🎤: Iliza Shleslinger #Shorts,,238000.0,Comedy Central Stand-Up,@standup,en
-b0pIQtO8Mw,https://www.youtube.com/shorts/-b0pIQtO8Mw,The Time Pete Davidson's Mom Bought Him Condoms - #Shorts,,60000.0,Comedy Central Stand-Up,@standup,en
jB1YGx9myE0,https://www.youtube.com/shorts/jB1YGx9myE0,The Loophole - Garfunkel and Oates #shorts,,69000.0,Comedy Central Stand-Up,@standup,en
bRhVcK28dv0,https://www.youtube.com/watch?v=bRhVcK28dv0,Only Dog Owners Will Understand... | Kevin Bridges: A Whole Different Story,37.0,61956.0,Comedy Central UK,@comedycentraluk,en
Ji9xaNn-1A4,https://www.youtube.com/watch?v=Ji9xaNn-1A4,'Beyoncé Calls It Jelly!' 😂 | Amy Schumer: Comedy Central Presents,30.0,116677.0,Comedy Central UK,@comedycentraluk,en
n3D7ZN4q1Q8,https://www.youtube.com/watch?v=n3D7ZN4q1Q8,Pour that anger into my ears...🎤 #ComedyCentral Presents #StandUp #Comedy #VanessaHollingshead,50.0,2137.0,Comedy Central UK,@comedycentraluk,en
xECKwiVxPhg,https://www.youtube.com/watch?v=xECKwiVxPhg,'Siddon Pon Me Cocky' | Kyrah Gray: Comedy Central Live,52.0,164071.0,Comedy Central UK,@comedycentraluk,en
UOr6kggJf_s,https://www.youtube.com/watch?v=UOr6kggJf_s,Don't knock it 'til you've tried it 🚀🌖,60.0,472701.0,Comedy Central UK,@comedycentraluk,en
cDf3WfATlto,https://www.youtube.com/watch?v=cDf3WfATlto,Jamaican horror movies are the worst horror movies... 👻 #ComedyCentralLive #StandUp #KyrahGray,20.0,72704.0,Comedy Central UK,@comedycentraluk,en
sL6UtF8KbpY,https://www.youtube.com/watch?v=sL6UtF8KbpY,Would Dumbledore have been a Corbynite? 🧐,60.0,8489.0,Comedy Central UK,@comedycentraluk,en
lKgyOdvhPzg,https://www.youtube.com/watch?v=lKgyOdvhPzg,"Ngl, being an alien and spitting acid at commuters sounds great... 👽",60.0,44392.0,Comedy Central UK,@comedycentraluk,en
0SSsoBdj3RI,https://www.youtube.com/watch?v=0SSsoBdj3RI,British people don't deserve the ☀️,58.0,17414.0,Comedy Central UK,@comedycentraluk,en
Fa1AxcWa970,https://www.youtube.com/watch?v=Fa1AxcWa970,"But...He Did Apologise, Right? 🤔 | Donald Glover: Comedy Central Presents",60.0,170734.0,Comedy Central UK,@comedycentraluk,en
_OpuktxZn1g,https://www.youtube.com/watch?v=_OpuktxZn1g,"""My Sister's Vagina Was That Big!"" | Kelly Convey: Comedy Central Live",53.0,12947.0,Comedy Central UK,@comedycentraluk,en
g0GKD1LaOKg,https://www.youtube.com/watch?v=g0GKD1LaOKg,"A ""rye"" sense of humour... 🥪 #ComedyCentralLive #StandUp #PierreNovellie",15.0,5666.0,Comedy Central UK,@comedycentraluk,en
TbV7xSjHcyo,https://www.youtube.com/watch?v=TbV7xSjHcyo,Got an A* in being funny… 😂 #JackSkipper #ComedyCentralLive #StandUp,15.0,5520.0,Comedy Central UK,@comedycentraluk,en
wEglPuAv8jM,https://www.youtube.com/watch?v=wEglPuAv8jM,Richard Pryor was the worst thief 👮‍♂️,60.0,232347.0,Comedy Central UK,@comedycentraluk,en
m7mWC9eQ3rU,https://www.youtube.com/watch?v=m7mWC9eQ3rU,Everyone loves a lonesome cowboy... 🤠 #TheMeltdown #StandUp #Comedy #AndyDaly,59.0,1749.0,Comedy Central UK,@comedycentraluk,en
DYX6pfLYbQk,https://www.youtube.com/watch?v=DYX6pfLYbQk,"Not old, just need recharging... 🪫",56.0,4426.0,Comedy Central UK,@comedycentraluk,en
jr4aYQwE3N4,https://www.youtube.com/watch?v=jr4aYQwE3N4,"""Why You Running, Baby?"" 😂 | Kevin Hart: Let Me Explain",49.0,63708.0,Comedy Central UK,@comedycentraluk,en
U62Cn1j9-KU,https://www.youtube.com/watch?v=U62Cn1j9-KU,Why you can't be mad with mad people... 😡,60.0,9514.0,Comedy Central UK,@comedycentraluk,en
H3D0A9-0Azw,https://www.youtube.com/watch?v=H3D0A9-0Azw,For God's sake... 😫 #ComedyCentral Presents #StandUp #Comedy #EddieGossling,55.0,6005.0,Comedy Central UK,@comedycentraluk,en
4uFm8dN-PiY,https://www.youtube.com/watch?v=4uFm8dN-PiY,How to know when your wife is angry 🤬 | Standup,49.0,13204.0,Comedy Central UK,@comedycentraluk,en
hpVARkTlGp8,https://www.youtube.com/watch?v=hpVARkTlGp8,There’s No Black People In Africa | Comedy Central Live,55.0,7934.0,Comedy Central UK,@comedycentraluk,en
BEMWzPUVe24,https://www.youtube.com/watch?v=BEMWzPUVe24,Rosie Jones: “Is She Pretending To Be Disabled?” | Comedy Central Live,16.0,77521.0,Comedy Central UK,@comedycentraluk,en
D52Os_XIEB0,https://www.youtube.com/watch?v=D52Os_XIEB0,Budget airlines will have you working overtime ✈️ 🛃 | Stand Up,60.0,11138.0,Comedy Central UK,@comedycentraluk,en
cvZDaWh0hvc,https://www.youtube.com/watch?v=cvZDaWh0hvc,Kumail’s got the hump… 🐪 #TheMeltdown #StandUp,59.0,2309.0,Comedy Central UK,@comedycentraluk,en
gOvn7r-GYC0,https://www.youtube.com/watch?v=gOvn7r-GYC0,British Actors Vs American Actors | Key & Peele,59.0,7311943.0,Comedy Central UK,@comedycentraluk,en
