video_id,url,title,duration,view_count,channel,channel_id,language_code,transcript
Tcv12_nGtDY,https://www.youtube.com/watch?v=Tcv12_nGtDY,"More to life than charcuterie? 🤔 Sounds fake, but okay",60.0,1932.0,Comedy Central UK,@comedycentraluk,en,"me and my boyfriend we're very different
like I'm from London he's from Dorset or
something like that I can't
remember me and my boyfriend we have a
very country mouse City Mouse Vibe going
on does everyone remember the
Fable the country mouse City Mouse Fable
basically all it is is country mouse
goes to visit City Mouse and when he
gets there he's like oh this is terrible
everyone's so angry here people keep
barging into me someone said walk fast
I try to buy a pint now I'm in
debt and city mouse is like yeah but I
can get olives anytime I
want so it's worth it that's our
relationship and you know some people
might look at that and they might be
like Mary you got your priorities all
wrong your priorities are completely out
of whack you should not be such an olive
princess there's more to life than
shakuri"
sH0r1EvCrZI,https://www.youtube.com/watch?v=sH0r1EvCrZI,The Gram Comes First 📸 | Comedy Central Live,15.0,14744.0,Comedy Central UK,@comedycentraluk,en,"i'd like to think if my friend needs
anything i'm there drop of a hat okay
but
if i'm posting a group photo to social
media
these can go themselves
okay"
nA0AM2DLETc,https://www.youtube.com/watch?v=nA0AM2DLETc,Not Being Ghosted By A Tiny Little Lesbian | Comedy Central Live,42.0,7095.0,Comedy Central UK,@comedycentraluk,en,"I think it's a really weird time to be
old I'll say it I've got sympathy for
old people I think it's a weird time to
be old lots of things are changing
they've got a lot to contend with
um for example I've had a lot of Life
Changes recently uh and one of those
Life Changes is that um I started seeing
a tiny little lesbian
now when I say seeing I mean dating not
like hallucinating
she is real I have checked she's not a
ghost but if I did have to describe her
as a ghost I'd describe her as a reverse
Poltergeist because everywhere I go I
might fall out she's doing DIY
she's got her own toolbox and that's not
euphemism it's great it's great"
7-mfyAaFoqU,https://www.youtube.com/watch?v=7-mfyAaFoqU,Cozzie livs and all that 🔥💷,56.0,4010.0,Comedy Central UK,@comedycentraluk,en,"that's one reason we didn't get Naga the
other reason we didn't get Naga is cuz
they're stupid
things an oven that wants to heat your
house no and people have got agers they
love them don't they stand oh lovely bit
of heat coming off that oven then your
oven's
broken it's supposed to keep the heat
inside and use it for the food what's
that there's no food in the oven then
why seriously I would would no more heat
my room with my oven than I would cool
my room down with my fridge ridiculous
waste of
energy I'm glad you're laughing this did
not go down well in
hargate man took me Life in me hands
there of all the places to do me I hate
AG routine so do it that close to an AGA
showroom was really quite
something people don't think of me as a
dangerous comic but
uh"
5P83NWvWrDY,https://www.youtube.com/watch?v=5P83NWvWrDY,That's one way to kill time waiting for the next train...,47.0,7205.0,Comedy Central UK,@comedycentraluk,en,"honestly listen I fully support the rail
strikes right but I'm sick of looking at
that board delayed canceled delayed
canel I take it personally right I'm
like should I just get on the track bend
over open my and let the Train
drive up it should I I'll be honest
though it'll be delayed or canceled so
while I'm like this let someone else
crack on back there maybe the government
would like to have a go I tell you wood
crack on back there the biggest piss
taker in this country Ed
Sheeran
he'd do me up the ass he'd record the
sound of his balls slapping against me
he would release that as a single and
that would get to number one because
we're
stupid that's what it' sound
like"
R8UfXVEQOoE,https://www.youtube.com/watch?v=R8UfXVEQOoE,Brie right back! Just going to save a child… 👶 #ComedyCentralLive #StandUp #JinHaoLi,20.0,5940.0,Comedy Central UK,@comedycentraluk,en,"remember they used to put the kids faces
on milk
cartons next to the expiry
date that's a good
challenge I got to find this guy before
this turns into cheese"
eQeoj5QV3v0,https://www.youtube.com/watch?v=eQeoj5QV3v0,Who would predict I'd hear the term 'Tinkerbell's  gynaecologist' today? 🧚,58.0,3289.0,Comedy Central UK,@comedycentraluk,en,"the man put the ticket on my car like
this yeah like he was Tinkerbell's guy
in a colist I was livid I was fuming I
ran down the stairs so fast my breast
came out my bra hit me in the face felt
like I was getting jumped right there
was a lot happening and I got to my gate
and I saw the man running running and
skipping down the
street he even gave it one of these
right he was having a fantastic time and
I chased after him I said excuse me sir
excuse me what are you doing and he just
looked at me and he didn't say anything
so I said oh oh oh oh
okay okay do you feel like a big man do
you yeah do you feel like you've
accomplished something yeah and this man
looked at me and he said
yes so I lost it I'll be honest I said
this is why your mom don't love you your
dad don't love you you're probably a
virgin with your micro penis F you I did"
-g4nC4IEfeM,https://www.youtube.com/watch?v=-g4nC4IEfeM,"Al Murray explains the Euro in Pub Landlord terms, so we can all understand 😎👍",54.0,111693.0,Comedy Central UK,@comedycentraluk,en,"if I go to a bank to set up a business
right they'll run some checks on me
won't they of course they will of course
they will right so you think whoever set
out the Euro must have done some checks
they do checks they do checks they do
checks on you Mike if you wanted to
borrow money on you Dave if you want to
borrow on you Paul they do stew they do
checks on all of us obviously in my case
because I've died in four consecutive
Pub Fires for
tax tax and insurance purposes it's a
little more difficult but you just click
the terms and conditions box on a
website and the West happens now the
point is right yeah whoever set the Euro
up must have done some checks they must
have done a couple of checks perhaps on
Greece for instance just to pick a name
out of the Hat maybe they maybe they
check that Greece in its history has
defaulted has gone bankrupt as a country
five fing
times"
fot8w31Qx5c,https://www.youtube.com/watch?v=fot8w31Qx5c,"NOTHING CONTROVERSIAL! Don't even mention the possibility of controversy, it's too controversial...",60.0,1421.0,Comedy Central UK,@comedycentraluk,en,"so what we want from you it's 45 to 50
minutes of totally clean material cool
yeah okay cool yeah yeah okay cool cool
cool cool yeah yeah um so what I mean by
Clean material um so most of the
audience are over
80 oh a lot of them English is not their
first
language cool cool okay go go go she's
like so by Clean material I mean totally
squeaky clean okay um please don't
mention drugs don't mention anything
politically controversial and please
don't mention anything sexual by which I
mean don't even mention a body
part CH
Christ please don't mention Christ or
anything religious that is just
controversial okay"
cGvjFVIfZ-I,https://www.youtube.com/watch?v=cGvjFVIfZ-I,When Your Dad Turns Up In Vegas To Take You Home | Comedy Central Live,48.0,2846.0,Comedy Central UK,@comedycentraluk,en,"my parents are very overprotective of me
and guys I'm in my late 30s I am almost
an adult and like
I don't need my dad calling he my dad
calls me every day at 1pm to make sure
I'm alive and some people think that's
sweet I find it overbearing and my white
friends are always like well if you
don't like it why don't you just not
answer the phone it's like
then he thinks I'm dead then it becomes
everybody's problem because he'll come
looking for me I went to Vegas I left my
phone upstairs for one hour I came back
to 37 missed calls from my father and a
text saying they were on their way to
Vegas
they took their credit cards back and
went home it was brutal and like but the
Middle East was a huge problem my dad
freaked out when I told him I was going
to Palestine and I was he was like I
need the number the hotel you're staying
at I need the number to the U.S
consulate I need the number to Hamas
just losing his mind"
GAVHWMT4t-A,https://www.youtube.com/watch?v=GAVHWMT4t-A,No one is immune to advertising tricks 😔,29.0,2876.0,Comedy Central UK,@comedycentraluk,en,"but for someone who used to work in
advertising I should be immune to ads
right I know all the tricks I know what
I'm being sold to but I don't care I buy
a lot of stupid
 right like after years of wanking I
mean watching Joe Wick's
videos I was very inspired for four
minutes and I got a very heavy kettle
bell which is now just a very heavy door
stop the door has not closed in 3 years
now"
0bVmJEJJeYQ,https://www.youtube.com/watch?v=0bVmJEJJeYQ,THIS is real intersectionality everyone!,29.0,2197.0,Comedy Central UK,@comedycentraluk,en,"it seems like what people love to do
these days is talk about straight white
men which I think is quite silly because
you know it's not being born a man
that's a problem right it's a patriarchy
that's what we have to deal with and
it's not being like white that's a
problem right it's white supremacy
that's what we have to deal with and
being born straight that's not a problem
it's
stupid but it's not inherently evil"
IASpnd_rCgg,https://www.youtube.com/watch?v=IASpnd_rCgg,Arj Barker just wants to make new friends 👀,48.0,18499.0,Comedy Central UK,@comedycentraluk,en,"I've been touring around a lot. I
actually was in Cincinnati and I met I
met a girl after the show and we talked
for like two hours and I thought we're
really having a heart-to-he heart,
really opening up the heart chakra and
really getting to know each other. Two
hours we talked and then she said,
""Okay, I got to go home now."" And I
said, ""Fine, that's cool."" But I said,
""Hey, maybe tomorrow you could show me
around town."" And there's probably some
people here thinking, ""Yeah, yeah, I bet
you wanted her to show you around town,
you scummy road comic, Arge.
Is that what you think, judges?
Well, let me defend myself. I've never
been to Cincinnati. I don't know anybody
there. And I was traveling by myself.
So, you can think what you want. But
believe it or not, I honestly thought it
would be fun to get laid.
[Applause]"
4vNMNLoJenI,https://www.youtube.com/watch?v=4vNMNLoJenI,"It's not childlike whimsy, it's a cry for help! 😃👍",46.0,4920.0,Comedy Central UK,@comedycentraluk,en,"It's like I I'm a Disney adult. That's
my whole thing. I love it. Do we have
any Disney adults in
shut up like three of us? Amazing. And
then everyone else just like, okay, it's
so it's so good. I loved it. I love it
so much. I always get nervous discussing
Disney because it's like I think people
have an image in their head that every
Disney adult is just like a silly young
thing running around just thick as like.
And I'm just going to speak on behalf of
both of us. I'm We're actually just
incredibly mentally ill women, I'm
assuming. Yeah. Yeah. It's going to get
better.
We're just We're not well. We're
replacing like genuine mental health
care with Minnie Mouse ears. Be nice to
us. We're on the edge."
8CaygkUmyWY,https://www.youtube.com/watch?v=8CaygkUmyWY,"Make sure to CC in all the other marginalised communities, they've got to hear about Shane! 😅",60.0,6706.0,Comedy Central UK,@comedycentraluk,en,"I used to walk with a guy named Shane
and Shane is what we Irish like to call
as simpan
okay a
character okay now the reason I call him
that is because of my conversation with
Shane on my first day of work first day
of work I came in I said hi hi what's
your name Eman your name Shane cool
where you from Nigeria Irish
conversation over then from nowhere Shan
said to me Eman I just want to let you
know that I am not a
racist and I was like this is going to
be a long day I was like thank you so
much for letting me know um it's 9:00
a.m. on a Monday and I believe you okay
he came back to me and says no Eman
listen I'm not racist I like everybody
including you like I was like listen I
was like listen Shane I believe you so
much I'll just go over to my computer
and email the black community right"
7zDcLBHhO_w,https://www.youtube.com/watch?v=7zDcLBHhO_w,Angry at being angry at people who aren't angry? 😡,60.0,4883.0,Comedy Central UK,@comedycentraluk,en,"I'm just trying to figure out what the
order is I I don't want to I don't feel
like going first I guess I'll go last
let the magic guy go first we were IM go
first I'm I'm suppressing a lot of
anger
always the trick is I'm trying to close
the gap between being angry and
apologizing I'm trying to get that
tightened up a little bit like I've
gotten to the point where I've actually
had this moment I'm like shut the up I
am
sorry it's the same with um content
and empathy very close for me like I was
just walking down the street I see a guy
I don't know the guy don't know anything
about the guy I look up my brain goes
screw that guy like like that quickly
just so that guy but then like within
two seconds my brain went oh he's
sad very close I think when they're that
close you can call that Contempo which I
think is a a fine concept"
zuLfbGv3ZKw,https://www.youtube.com/watch?v=zuLfbGv3ZKw,Dating With ADHD Ain’t Easy | Comedy Central Live,59.0,4053.0,Comedy Central UK,@comedycentraluk,en,"all right I'm going to turn around
everybody tell me their mental illness
all at once I'm gonna count to three
I'll turn around so that it's private
okay
one two three go
ADHD I have ADHD too it's uh it makes it
makes dating difficult because I'll be
making out with a guy and I'll just be
thinking about how the raw footage of
Space Jam is just Michael Jordan running
around in a gym talking to himself
that's awful
they did this uh exercise at my uh uni
where we had to write down one thing we
like about ourselves and um the only
thing I could muster up was
hmm I uh
I have normal nipples
and I don't even know that that's true
yeah the real Braille like
like if Stevie Wonder cop to feel he'd
be reading War and Peace
foreign"
buevcNCt5T4,https://www.youtube.com/watch?v=buevcNCt5T4,Thanyia Calls Someone Out In The Crowd | Comedy Central Live,14.0,5696.0,Comedy Central UK,@comedycentraluk,en,"are you laughing at me putting on weight
what a
i bought a pelican fight
no she was really laughing hot"
hCqggvv_ffM,https://www.youtube.com/watch?v=hCqggvv_ffM,Have you ever seen a lion in a sweater vest? 🦁👕,44.0,1912.0,Comedy Central UK,@comedycentraluk,en,"[Applause]
all
right let's take a look at coolness in
more detail coolness some data glasses
and pants have a very similar coolness
value you see if they're dark it's
cooler than if they're
clear not as
cool next okay it's easier to make
something cool uncool than it is to make
something uncool cool for example a lion
cool
to make it uncool easy add a sweater
vest and human arms apparently"
BVW8GTS7C_k,https://www.youtube.com/watch?v=BVW8GTS7C_k,When the queue for WH Smith is longer than your flight...🚶🏻‍♂️✈️ | Standup,46.0,6713.0,Comedy Central UK,@comedycentraluk,en,"now you're just about to climb aboard a
jet power machine Engineers have spent
years eliminating Dragon turbulence so
you can reach speeds of 500 mph at
37,000 ft destinations far across the
planet but they Overlook one thing one
tiny design fault it FS all that up yeah
yeah yeah the Que in W Smiths at the
airport me have you been in that
queue it's the most miserable Conga in
the
world there's two in that queue they've
been there for years going
you know they always have two people on
the teals unless they're really busy
then they just have the one
[Applause]"
FwP5ZHac9C0,https://www.youtube.com/watch?v=FwP5ZHac9C0,When your washing machine joins NASA 🚀👖,60.0,14110.0,Comedy Central UK,@comedycentraluk,en,"Have you ever watched your clothes in
your washing machine? Cuz they start the
cycle a little bit suspicious, don't
they? You know, they don't know what
the's going to happen to them, you know.
Then after a while, you can look in
there, they're all having a bit of a
laugh. They're jumping about. They got
that detergent ball. They're having a
bit of a game. But then there's your
spin cycle where your washing machine
goes nuts cuz your washing machine's
like a
schizophrenic. Oh yeah, there's a pause
before it happens. It just sits here
like that. He can see all the clothes
looking at each other like what's
happening? What's
happening? And then suddenly your
washing machine
goes. See all your clothes in there
pinned up against that drum
inside. That's why halfway through you
got to open that drawer and put that
fabric softener in there. That's why
they call it comfort. That's to calm it
down. Calm down."
1ODKveIZgcc,https://www.youtube.com/watch?v=1ODKveIZgcc,Ghoulish/ogre-like behaviour strongly encouraged here 👍,60.0,4629.0,Comedy Central UK,@comedycentraluk,en,"that's something you can order at KFC is
a boneless
banquet what kind of Life are you
leading where you're like my banquet has
too many bones in
it it's the problem of an
ogre there bones out of
here I do kind of get it though about
the bones cuz sometimes at KFC you get
the the the the actual like the thing
that's actually a piece of the chicken
and you get the rib cage one you know
the one with like little ribs in it that
doesn't feel good to eat I don't feel
good about myself gnawing on the Torso
of a
bird it makes me feel like a
ghoul I'll live it with you it makes me
feel like a
ghoul I feel like if someone sha a torch
at me I'd
hiss you know like
that I'd be a jump scare in a zombie
movie you
know"
0mmQsi0JoRg,https://www.youtube.com/watch?v=0mmQsi0JoRg,That Baby Could Be A What!? 😲 | Comedy Central Live,12.0,5016.0,Comedy Central UK,@comedycentraluk,en,"i don't appreciate whenever i go to a
baby shower people expect me to bring a
present
no
i don't know if me and this baby is
going to get along okay
this baby could be a okay"
OSwgskysTHo,https://www.youtube.com/watch?v=OSwgskysTHo,I'd cross the channel for a 2 for £12 pitcher deal 🥰,48.0,5739.0,Comedy Central UK,@comedycentraluk,en,"one thing I've noticed there are a lot
of French people that live in the UK
it's actually got the biggest population
of French people outside France and
you'll notice this right if you work
French people you sort of maybe have
French friends if you ask a French
person living in the UK what made them
move to the UK you're going to get one
of two answers okay it's going to be
work
study that is it work study every time
every time and you know just one time I
want to meet a French person in the UK
and when I say hey what made you move to
the UK just one time I would love to
hear a French person say me why I move
to the
UK for the
people for the culture weather spoons I
love"
OaUNnEKDOrs,https://www.youtube.com/watch?v=OaUNnEKDOrs,Why Surprise Birthday Presents Are The Worst | Comedy Central Live,51.0,5055.0,Comedy Central UK,@comedycentraluk,en,"but as if it's Wednesday it says
um I had a boyfriend who was a bit
younger than me right and there he was
gonna plan my birthday as a romantic
gesture because he was a bit younger he
had all the enthusiasm for romance but
none of the Finesse right what he did he
said I'm planning your birthday woke up
that morning and he said the words I
think
I think we all want to hear as a woman
he said
just wear your clothes
where we go in the sewers
I Don't Mind If I Do Is it just where
you close I was like right okay so I did
to put my clothes on and then it took me
horse riding
like
fine you know sure I'd never shown any
interest
it was writing in my entire life"
2FfUrfmNP4c,https://www.youtube.com/watch?v=2FfUrfmNP4c,Does the job come with a teeny tiny company car?!,29.0,5383.0,Comedy Central UK,@comedycentraluk,en,"my grandma is a very dramatic woman but
in the weirdest way she's also like the
most supportive person in my life
because even when I told my grandma that
I was a comedian I promise you she
genuinely just thought I was a
professional clown
right but she was so happy for me she
was so excited she was like you get to
wear the big red shoes I was
like actually it's not a part of the
uniform you know but my grandma"
UV8GOeroMEw,https://www.youtube.com/watch?v=UV8GOeroMEw,"Get angry, stay angry! 🤬",60.0,9770.0,Comedy Central UK,@comedycentraluk,en,"you're the one who forced me into this
David I did
[Music]
this you did this you know you
okay cut you really need to see more
anger okay okay right and don't forget
about the
vase right okay so angry anger you're
the one who forced me into this David I
did
this you did this you know you're
cheating God what my God I want to
see that anger that anger that's what
you need get angry I got it you're angry
I'm doing the scene use that use that
anger let's do the scene and action
you're the one who forced me into this
David oh yeah
uh I disagree strongly with any forcing
on my
end you know you
 cut cut what come
on okay damn it that's it there we go
don't touch me that's perfect"
PlJ14XiG8RI,https://www.youtube.com/watch?v=PlJ14XiG8RI,Very funny! 👁👄👁 Actually no I didn't like it. 👁👄👁,60.0,9223.0,Comedy Central UK,@comedycentraluk,en,"how much is too much
Botox now before I continue I want you
guys to know if anybody in this room has
had cosmetic surgery like botox or is
considering cosmetic surgery that is
entirely your prerogative long as you're
happy my job is to observe never to
judge I was just trying to work out how
much is too
much I think I may have worked it
out if I make a joke about
Botox and you don't like it but I can't
[Applause]
tell that's too much Botox I think cuz
after my set a lady came up to me she
was like I didn't care for your comments
about Botox mate and I was like well
your face tells a different
story"
4ZrKwqACVeg,https://www.youtube.com/watch?v=4ZrKwqACVeg,Only eat food without eyebrows... 🤨 #ComedyCentralPresents,60.0,14530.0,Comedy Central UK,@comedycentraluk,en,"I'd be skinny if I had to kill my own
food man I'm glad I'm really glad my
food comes murdered for me if I had to
shoot a cow in the face for my hamburger
you know you stck of you know you know
dead you all cow ready to eat a and the
cows just looking at me you know you be
like damn I can't kill a
cow I could kill fish
though cuz fish don't have any eyebrows
you know what I mean
fish we do a lot of stuff to fish that
ain't right cuz soon as you catch it
it's suffocating but the eyes don't so
it don't it can't scream you know so you
just want to hurt a fish that's the same
for dude if you was stabbing a dude and
he just was standing there not
blinking and I say but he can't breathe
and his eyes ain't and he
just but he really dying he like you
better act you better blink and just"
hm2RsYAR0W0,https://www.youtube.com/watch?v=hm2RsYAR0W0,Job Interviews Ain't No Joke | Comedy Central Live,50.0,6245.0,Comedy Central UK,@comedycentraluk,en,"I thought my comedy career was taking up
debatables so uh
after my job rather foolishly before the
cost of living crisis don't you guys say
love is the best medicine and I say if
you're doing making a living by making
people laugh you can't afford to buy
medicine right get it so I really miss
being in a high income tax bracket so
much I don't care about the comedy thing
anymore I want to go back to the
corporate world just give me a job I
don't really care the problem is if you
do comedy for too long you always want
to crack a joke
and that's really damaging when you are
doing an interview
that's what I describe as a gray British
fake off right"
nmE7J4naSXw,https://www.youtube.com/watch?v=nmE7J4naSXw,Bring back social distancing.... 🫠,23.0,1858.0,Comedy Central UK,@comedycentraluk,en,"as a woman on my own I often feel like
I'm the Pied Piper of our do you do you
ever feel like you've left your house
you've got your flu you're playing Sweet
Caroline wherever I sit it doesn't
matter some kned will be near me bus
train Christmas dinner with my family
they find me"
shBjWJdv5ys,https://www.youtube.com/watch?v=shBjWJdv5ys,Gym membership? More like monthly Fat Tax 🍔🏋️‍♀️,51.0,13442.0,Comedy Central UK,@comedycentraluk,en,"I do have a girlfriend and I'm very
lucky that I do because I don't know if
you noticed but I am not in the peak
physical condition of my life.
I'm trying to do something about it. I
joined a gym recently and I don't have
the best history in the world of
sticking with my fitness regimens, but I
feel like this time is going to be
different. I figure one of two things is
going to happen. Either I'll get into
shape or I'll just resign myself to
paying an $85 a month fat tax.
I'm okay with that.
I'll pay a fat tax, a certain amount of
money every month to feel okay about the
nasty pig I am. The first of the month
rolls around. Uh, here's your $85. Now,
could you pass the tater skins, please?
Just Just bring them right over."
zrAzh6D6z8M,https://www.youtube.com/watch?v=zrAzh6D6z8M,Chicken omelettes should be illegal... 🐣,55.0,1131.0,Comedy Central UK,@comedycentraluk,en,"and in New York you guys don't mess
around here I went out for I went out
for breakfast this morning one of your
diners I'm looking at the menu and item
number four in the menu it said the uh
protein scramble and I'm reading the
ingredients it's an egg omelette with
chicken meat in it a chicken
alel which is
wrong you don't take the eggs out of a
chicken and then cook the chicken and
put it in the eggs
that's too much
chicken who's back there cooking some
kind of chicken cereal killer who's
working the grilled a barnyard
Strangler that's an omelet that spans
two
generations it's not breakfast that's a
vendetta"
H5cVUQ3V53U,https://www.youtube.com/watch?v=H5cVUQ3V53U,Never trust things being too easy 😂😮‍💨,60.0,2971.0,Comedy Central UK,@comedycentraluk,en,"as you did not attend your interview
here at Coventry University we have
taken it upon
ourselves to schedule you a second
interview here at centry University on
this specific date this specific time I
thought that's nice as a minute cuz they
don't know I've put it in the bin maybe
it's got lost they thought let's send
them another one out just to be on the
safe side but I've already decided going
to Kingston AR I so I ripped it up put
it in the bin thought no more of it some
time passed another letter came through
the door from Coventry
University it said we are pleased to
offer you a place here at Coventry
University H cantry must be proper sh
imagine that in any other circumstance
of Life imagine getting a job when you
failed to turn up to both
interviews you'd be worried turning up
on day one for that wouldn't you like
getting a part in a snuff movie isn't it
oh I didn't go to any of the auditions
but they still said I'd be perfect for
the part"
bImaAqI3D48,https://www.youtube.com/watch?v=bImaAqI3D48,Every little girl has to go through a phase of terrorising the local population 🤷‍♀️🎀🥰,60.0,8729.0,Comedy Central UK,@comedycentraluk,en,"I fancy someone at the moment the P
teacher who works at my school right
where I am also a
teacher can you imagine where I am
repeating year six again no I am
actually I a real life teacher but I'm
one of those teachers where I mean you
all went to school you know what I mean
in every school there's that one teacher
isn't there where you walk past the
classroom and you think okay it's not
that those children aren't learning
those children are actually
forgetting things they used to know yeah
and there's one particular student in my
class and I obviously I can't give you
the name right but it is
Scarlet Scarlet is a lovely lovely girl
but Scarlet unfortunately has decided
that she is
evil it's like a thing she's kind of
trying on for size right and what that
means in reality is that she goes around
the the kind of playground and she
pretends to be a witch and she puts
curses on her on the other students
right and obviously it's scaring them
and it's scaring me isn't it"
SxyH68WIpXQ,https://www.youtube.com/watch?v=SxyH68WIpXQ,Beauty's in the eye of the beer holder 🍺,51.0,150008.0,Comedy Central UK,@comedycentraluk,en,"you ever go out with your wife for a
romantic evening and whisper sweet
nothings in your ear L of sweet nothing
well all I know Diet
Coke now sweet nothings are just
flattering things that you say softly to
someone you love oh yeah like you're as
hot as your
mother hey hey he thinks this crap up
not
me my life is beautiful though that's
very sweet and what makes her beautiful
six beers
no okay less if the light is dim all
right and how dim should it be for you
to look good to her total freaking
Darkness"
hReQ6c_2JUc,https://www.youtube.com/watch?v=hReQ6c_2JUc,Look! It’s Princess Merida? | Comedy Central Live,52.0,21176.0,Comedy Central UK,@comedycentraluk,en,"the hair is Scottish of course and it
attracts comments now the Scottish ones
are more creative like I can be walking
in the street in Scotland and a 60 year
old guy will see me and go here hey hey
Princess Merida from Pixar's Brave
where's your bow and arrow
it's like wow you do not look like a guy
who has seen Pixar's Brave
incredible in England they bought her on
The Surreal the remarks I get a while
ago I was walking on a youth on a small
bike skidded to a halt in front of me
and he said oh mate do you use ghd
which I've since learned stands for good
hair day it's a range of hair products I
didn't know this so he said oh mate do
you use ghd I said I use all the letters
of the alphabet
I find life a little easier this way"
X9og-l2euTo,https://www.youtube.com/watch?v=X9og-l2euTo,Throwback to Rishi's handy advice back in the day 😅,46.0,1930.0,Comedy Central UK,@comedycentraluk,en,"that's what it is he was my favorite you
know why cuz he gave me
money every month like he just gave me
money like a couple more Grand I was
like thanks very much rushi love you
right I used to clap him when he used to
come on the TV like the NHS I love this
man but he came on the TV one day and it
struck my soul he said I ain't got no
more in
it got no more money like my pockets are
empty and like some of you look out
there have to retrain
and that hit me hard I was like what do
you mean retrained you know do you know
how long I've been doing this I've been
doing this for 16 years and he's telling
me I've got to retrain I've been to dter"
ouPd728MOOo,https://www.youtube.com/watch?v=ouPd728MOOo,Emmanuel Sonubi gets the most out of his time with VAG ☺️,58.0,2083.0,Comedy Central UK,@comedycentraluk,en,"nobody here uses the whole name so don't
bother trying to remember vulnerability
awareness Gala just do what we do and
use the acronym just say V a I was like
I'm sorry hold on vag um sorry I don't
know if you're
aware but you do know that spells vag
right and she you saw this one she
clicked on in that exact moment she said
you cannot go on stage and say that I
was like I'm pretty sure we both know
I'm going to don't we that was the whole
first part of shows that welcome
everybody to this year's vulnerability
awareness Gala otherwise known as the
vag Awards welcome to you
all I think we're all here cuz we love
vag I love vag you guys love you guys
love vag I think vag has touched all of
us at some point in our lives so this
went on for ages I was like it's not
what you put in V it's what you get out
as well this the best part was everyone
that came on to get an award did two
minutes on what vment to them they
brilliant"
QjsrGtdovH4,https://www.youtube.com/watch?v=QjsrGtdovH4,Being lazy is exhausting… 💤,60.0,11797.0,Comedy Central UK,@comedycentraluk,en,"you ever have one thing to do all day
but you just can't get yourself to do it
I got to go to the post
office but I'd probably have to put on
pants they're only open till
5: you're going to have to do that next
week have a little more free
time I never have free time yeah I don't
know about you whenever I go to the you
ever go to the cash machine there's two
people in line in front of you you get
kind of flustered you're like forget it
I'm not standing here for 40
seconds I got things to do
okay sometimes being lazy can get you in
trouble you know like you ever not take
a shower all weekend just lounging
around then you're running late for work
on Monday oh
no it's always one person at work
something smells like smoking
here I went to a barbecue on Friday
night"
TeR4UX1S1nc,https://www.youtube.com/watch?v=TeR4UX1S1nc,They do say the best things in life are free 🪒🧴,45.0,1933.0,Comedy Central UK,@comedycentraluk,en,"I didn't know my wife was such a
criminal have you ever stayed in a hotel
with your wife in hell she becomes like
a burglar
overnight she turns into one of those
bank robbers you see in the films would
be leaving the room and suddenly she
starts scooping all the toiletries into
a handbag go go go go go go go I'm
standing there what you doing we're here
for another two
weeks what is she going to do with all
these miniature bottles of her anyway
she'd be up the pub the next day you
want to buy a shower
cap do you want to buy a feminine
hygiene
bag oh how many you got one"
tlk1Pjhu82Q,https://www.youtube.com/watch?v=tlk1Pjhu82Q,Learning Languages Can Be Tough 👀| Comedy Central Live,35.0,15135.0,Comedy Central UK,@comedycentraluk,en,"my mom is a proper lunatic right i
always go with her to the doctors to
translate right so we walk in the
doctor's like how can i help i start
talking she puts her hand out like this
and she's like listen up yeah doctor
oh you speak english now do you okay and
then she's like listen i've got a pain
in my shoulder sort me out sort me out
so he gives a prescription he goes
anything else she goes nah he goes okay
mrs algori now we have to talk about
your weight issue she turns around she
goes you what i know speaking the
english"
Tq9DIYvBgis,https://www.youtube.com/watch?v=Tq9DIYvBgis,Live. Learn. Laugh... 🤴,14.0,535.0,Comedy Central UK,@comedycentraluk,en,"we all know different things doesn't
make us more intelligent than one
another you know I know quite a bit
about the tuders but if you ask me to
show you the vula Hat part in a cast no
idea"
NVYlkuUopgU,https://www.youtube.com/watch?v=NVYlkuUopgU,Those two sounds are a conversation cheat code 🤣,58.0,12486.0,Comedy Central UK,@comedycentraluk,en,"you know Nigerians when they're angry
they start to start out what do you mean
you don't know you don't know nothing
about me at that point he started to
explain he said don't you know African
women don't have to say much in this
life to get by they have two sounds ah
and
eh I said what say what ah and eh that
was the first time I heard her saying
I've heard my mom make sometime but
that's just when she doesn't believe me
she' be like that means you're getting a
beaten that's a different conversation
but she saidh and I hand I was like whoo
what's this no he said you're not
Nigerian how would you know I said well
explain to me go well ah is when you're
confused ah is when you're angry ah is
when you're
flabbergasted we like using big words
discombobulated what so what about a is
when you're relaxed a is when everything
is going okay a is when you see your ex
suffering
that sorry that was for me I just threw
that one in there"
4FMWfF1aNpE,https://www.youtube.com/watch?v=4FMWfF1aNpE,Don't skip leg day! 🦵,55.0,3406.0,Comedy Central UK,@comedycentraluk,en,"everybody in there was like me there
were my peeps they all needed walking
correcting nobody could walk in there so
I came in with my flat foot my wife gave
me a push from the car oh okay I'm going
in
now hello I'm here for my 11:30 I'll do
take a seat to be in shortly thank you
thank you for your help I went took a
seat the next guy came in I'm not
exaggerating it was like he was ice
skating I literally I don't even know
how he was walking forward his legs was
crossing left and right but not forward
it's like he was doing everything like
he kept changing his mind is it that way
or that I have no
idea he might as well just put his hands
behind his back and just G on the whole
Hulk I'm here my 11:45 I set off on foot
at 6:00
a.m. check seat please oh is it all the
way over there very
annoying oh I've kicked you I do that
I'm sorry it's one of the reasons I'm
here"
